product_id,title,authors,original_price,current_price,discount,discount_percent (%),quantity,category,n_review,avg_rating,pages,manufacturer
5154511,Bà Nội Găngxtơ (Tái Bản),David Walliams,75000,45000,30000,0.4,4137,Tiểu Thuyết,463,5.00,241,Unknown
173748415,Tâm Lý Học Mối Quan Hệ,Choi Kwanghyun,98000,69001,28999,0.2959081633,2451,Sách tư duy - Kỹ năng sống,254,5.00,280,Nhà Xuất Bản Thanh Niên
52329861,Con Đường Hồi Giáo (Tái Bản 2020),Nguyễn Phương Mai,100000,60000,40000,0.4,4379,Sách Địa Danh - Du Lịch,859,5.00,304,Nhà Xuất Bản Hội Nhà Văn
14053724,Sự Cứu Rỗi Của Thánh Nữ,Higashino Keigo,128000,76800,51200,0.4,6399,Tiểu Thuyết,673,4.80,382,Unknown
2496281,Đồi Gió Hú (Tái Bản),Emily Bronte,108000,64800,43200,0.4,3617,Tác phẩm kinh điển,497,4.80,492,Unknown
202851059,One Piece -Tập 101: “Siêu Sao Thượng Đài”,Oda Eiichiro,22000,18000,4000,0.1818181818,1591,Unknown,142,4.80,10,Nhà Xuất Bản Kim Đồng
187338036,Chiến Tranh Tiền Tệ - Tập 4,Song Hong Bing,185000,131000,54000,0.2918918919,1124,"Sách tài chính, tiền tệ",145,5.00,608,Nhà Xuất Bản Lao Động
111580006,Muôn Kiếp Nhân Sinh 2 (Khổ Nhỏ),Nguyên Phong,148000,97600,50400,0.3405405405,3843,Unknown,907,5.00,672,Nhà Xuất Bản Tổng hợp TP.HCM
35191892,21 Bài Học Cho Thế Kỷ 21,Yuval Noah Harari,209000,125400,83600,0.4,18353,Tiểu Thuyết,1681,4.60,434,Nhà Xuất Bản Thế Giới
3737963,Bức Xúc Không Làm Ta Vô Can (Tái Bản),Đặng Hoàng Giang,85000,51000,34000,0.4,10535,Sách tư duy - Kỹ năng sống,941,4.80,210,Unknown
157240665,Ra Bờ Suối Ngắm Hoa Kèn Hồng (Truyện Dài-Nguyễn Nhật Ánh),Nguyễn Nhật Ánh,145000,85001,59999,0.4137862069,9116,Truyện dài,1867,5.00,336,NXB Trẻ
202450677,Chú Thuật Hồi Chiến Tập 8,Gege Akutami,30000,28100,1900,0.06333333333,2175,Unknown,393,5.00,192,Nhà Xuất Bản Kim Đồng
76388962,"Chúng Ta Rồi Sẽ Hạnh Phúc, Theo Những Cách Khác Nhau [Tặng Kèm: 01 Bookmark]",Thảo Thảo,86000,58100,27900,0.3244186047,7991,Truyện ngắn - Tản văn - Tạp Văn,1691,4.80,208,Nhà Xuất Bản Văn Học
90622579,Tâm Lý Học - Nghệ Thuật Giải Mã Hành Vi,Trần Lộ,150000,96001,53999,0.3599933333,7268,Sách tư duy - Kỹ năng sống,1578,4.80,448,Nhà Xuất Bản Thanh Niên
8848897,Trí Tuệ Do Thái (Tái Bản 2018),Eran Katz,189000,145000,44000,0.2328042328,63,Sách tư duy - Kỹ năng sống,9,5.00,444,Nhà Xuất Bản Lao Động Xã Hội
72882553,Kỷ Luật Tự Giác (Tặng Kèm Bookmark ),Tiểu Dã,84000,54001,29999,0.3571309524,9508,Sách tư duy - Kỹ năng sống,1881,4.80,216,Nhà Xuất Bản Thế Giới
81323246,90-20-30 90 Bài Học Vỡ Lòng Về Ý Tưởng Và Câu Chữ (Bản Đen Trắng),Huỳnh Vĩnh Sơn,195000,136500,58500,0.3,6127,Sách Marketing - Bán hàng,1330,5.00,420,Nhà Xuất Bản Dân Trí
205563269,ĐƯỜNG XƯA MÂY TRẮNG,Thích Nhất Hạnh,280000,223000,57000,0.2035714286,95,Unknown,5,4.20,255,Nhà Xuất Bản Hồng Đức
52329765,Biên Niên Ký Chim Vặn Dây Cót (Tái Bản 2020),Haruki Murakami,199000,119400,79600,0.4,2303,Tiểu Thuyết,533,4.80,720,Nhà Xuất Bản Hội Nhà Văn
13419678,Đi Tìm Lẽ Sống ( Tái Bản ),Viktor Emil Frankl,88000,50100,37900,0.4306818182,16762,Sách tư duy - Kỹ năng sống,2004,4.80,224,Nhà Xuất Bản Tổng hợp TP.HCM
201892204,Black Jack - Tập 15 (Bìa Mềm),Osamu Tezuka,30000,26100,3900,0.13,329,Unknown,34,5.00,235,NXB Trẻ
10140336,Hãy Chăm Sóc Mẹ (Tái Bản 2019),Shin Kyung Sook,90000,54000,36000,0.4,6584,Tiểu Thuyết,878,4.80,323,Unknown
185067342,Tô Bình Yên Vẽ Hạnh Phúc (Tái Bản),Kulzsc,88000,69000,19000,0.2159090909,1551,Sách Tô Màu Dành Cho Người Lớn,179,5.00,96,Nhà Xuất Bản Phụ Nữ
205336471,Dr.Slump Ultimate Edition - Tập 13,Akira Toriyama,60000,59900,100,0.001666666667,200,Unknown,11,5.00,232,Nhà Xuất Bản Kim Đồng
59262880,Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),Og Mandino,148000,84300,63700,0.4304054054,5024,Bài học kinh doanh,775,4.80,296,Nhà Xuất Bản Tổng hợp TP.HCM
201226690,Đô Thị Linh Dị,Nguyễn Ngọc Thạch,145000,109000,36000,0.2482758621,273,Truyện kinh dị,23,4.80,288,Nhà Xuất Bản Hội Nhà Văn
204635033,Thám Tử Lừng Danh Conan - Tập 100 - Bìa Gập,Gosho Aoyama,20000,19000,1000,0.05,566,Unknown,0,0.00,188,Nhà Xuất Bản Kim Đồng
168234714,Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông,Steve Harvey,109000,86000,23000,0.2110091743,1055,Sách tư duy - Kỹ năng sống,107,4.80,324,Nhà Xuất Bản Hà Nội
113540576,Hảo Nữ Trung Hoa,Hân Nhiên,128000,76800,51200,0.4,2631,Truyện dài,599,5.00,356,Nhà Xuất Bản Hà Nội
50685547,Bản Đồ,Aleksandra Mizielińska,345000,207000,138000,0.4,5237,Kiến thức - Bách khoa,877,4.80,108,Nhà Xuất Bản Lao Động
108715084,"Rio Book No.1 - Xấu Thế Nào, Đẹp Ra Sao - Bí Kíp Thẩm Định Thiết Kế Trong Marketing (Tái Bản Lần 6)",Rio Creative,175000,153000,22000,0.1257142857,3607,Sách Marketing - Bán hàng,657,5.00,200,Nhà Xuất Bản Lao Động
141333746,"Chúng Ta Học Thế Nào - How We Learn (Sự Thật Khó Tin Về Việc Học Nó Diễn Ra Khi Nào, Ở Đâu , Và Tại Sao)",Benedict Carey,150000,95001,54999,0.36666,1567,Sách giáo dục,197,4.80,404,Nhà Xuất Bản Thế Giới
110448022,Ba Phút Sơ Cứu,BS Ngô Đức Hùng,140000,84000,56000,0.4,1631,Unknown,248,5.00,204,Nhà Xuất Bản Thế Giới
207255710,Sword Art Online 023,Reki Kawahara,125000,87300,37700,0.3016,108,Light novel,6,4.00,348,Nhà Xuất Bản Hà Nội
74362508,Thần Số Học Ứng Dụng,Joy Woodward,129000,70950,58050,0.45,8164,Sách Chiêm Tinh - Horoscope,1477,4.80,280,Nhà Xuất Bản Thanh Niên
1670619,Charlotte Và Wilbur (Tái Bản 2018),E.B.White,56000,33600,22400,0.4,7113,Truyện kể cho bé,504,5.00,156,Unknown
182972780,Kim Các Tự,Mishima Yukio,200000,120000,80000,0.4,973,Tác phẩm kinh điển,155,4.80,352,Nhà Xuất Bản Dân Trí
205942269,Cánh Cổng Sát Nhân,Higashino Keigo,249000,187000,62000,0.2489959839,294,Truyện trinh thám,23,5.00,526,Nhà Xuất Bản Hà Nội
193450577,Bố Già - Bìa Mềm (Tái Bản 2022),Mario Puzo,150000,86900,63100,0.4206666667,340,Tác phẩm kinh điển,34,5.00,644,Nhà Xuất Bản Văn Học
2245453,Đúng Việc (Tái Bản),Giản Tư Trung,95000,80000,15000,0.1578947368,10038,Sách nghệ thuật sống đẹp,565,5.00,328,Nhà Xuất Bản Tổng hợp TP.HCM
207398345,Kỳ Án Siêu Nhiên - Tập 03,Kyo Shirodaira,35000,28000,7000,0.2,72,Unknown,7,5.00,200,NXB Trẻ
17336360,Lolita (Tái Bản 2019),Vladimir Nabokov,128000,76800,51200,0.4,3723,Tiểu Thuyết,738,4.70,368,Unknown
66619715,Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),Robin Sharma,98000,55800,42200,0.4306122449,4268,Sách tư duy - Kỹ năng sống,674,4.80,272,Nhà Xuất Bản Tổng hợp TP.HCM
14136016,"Phía Nam Biên Giới, Phía Tây Mặt Trời (Tái Bản 2018)",Haruki Murakami,85000,51000,34000,0.4,3717,Tiểu Thuyết,525,5.00,200,Unknown
11189120,Đồi Thỏ (Tái Bản 2019),Richard Adams,145000,87000,58000,0.4,3958,Tiểu Thuyết,500,4.80,494,Unknown
96357336,Cáo Pax,Sara Pennypacker,116000,69600,46400,0.4,1589,Tiểu Thuyết,303,5.00,272,Nhà Xuất Bản Hội Nhà Văn
200694866,Blue Period - Tập 05,Yamaguchi Tsubasa,48000,41700,6300,0.13125,491,Unknown,54,5.00,169,NXB Trẻ
195649312,Trí Tuệ Do Thái (Tái Bản 2022),Eran Katz,189000,123000,66000,0.3492063492,515,Sách Luyện Thi Đại Học - Cao Đẳng,47,4.80,444,Nhà Xuất Bản Công Thương
109793160,Combo 2 Cuốn: Bạn Không Thông Minh Lắm Đâu + Bạn Đỡ Ngu Ngơ Rồi Đấy (Tái Bản) ,David McRaney,268000,170000,98000,0.3656716418,1555,Sách tư duy - Kỹ năng sống,314,5.00,794,Nhà Xuất Bản Thế Giới
76776245,Nghệ Thuật Tư Duy Phản Biện,Albert Rutherford,129000,82100,46900,0.3635658915,3606,Sách tư duy - Kỹ năng sống,564,4.80,280,Nhà Xuất Bản Lao Động
186271356,Từ điển xây kênh từ cơ bản đến thành công,Cấn Mạnh Linh,199000,199000,0,0,448,Sách Marketing - Bán hàng,30,4.80,312,Nhà Xuất Bản Thanh Niên
207494285,Tớ Rất Yêu Doraemon,Shintaro Mugiwara,128000,128000,0,0,99,Unknown,2,5.00,48,Nhà Xuất Bản Kim Đồng
203757836,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 6,Akira Toriyama,77000,77000,0,0,335,Unknown,30,5.00,291,Nhà Xuất Bản Kim Đồng
202450678,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 17 [Tặng Kèm Bookmark PVC],Hiromu Arakawa,69000,68000,1000,0.01449275362,437,Unknown,34,5.00,280,Nhà Xuất Bản Kim Đồng
186286187,Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,105000,75400,29600,0.2819047619,866,Bài học kinh doanh,36,5.00,178,NXB Trẻ
168293266,Chiến Tranh Tiền Tệ - Phần 2 - Sự Thống Trị Của Quyền Lực Tài Chính ( Tái Bản 2022),Song Hong Bing,170000,120000,50000,0.2941176471,1793,"Sách tài chính, tiền tệ",269,5.00,632,Nhà Xuất Bản Lao Động
49747007,Hai Mặt Của Gia Đình,Choi Kwanghuyn,98000,63001,34999,0.3571326531,10641,Sách tư duy - Kỹ năng sống,1722,4.80,290,Nhà Xuất Bản Thanh Niên
205819593,Tình Đầu Nhạt Phai - Tập 1,Wataru Hinekure,58000,49200,8800,0.1517241379,227,Unknown,31,5.00,176,Nhà Xuất Bản Hà Nội
139567621,Thức Tỉnh Mục Đích Sống (Tái Bản),Eckhart Tolle,148000,97600,50400,0.3405405405,1701,Sách nghệ thuật sống đẹp,185,5.00,440,Nhà Xuất Bản Tổng hợp TP.HCM
198198468,Hay Chúng Mình Đừng Hứa Hẹn Gì Nhau,Minh Dự,115000,64200,50800,0.4417391304,272,Truyện ngắn - Tản văn - Tạp Văn,21,5.00,152,Nhà Xuất Bản Văn Học
202878479,Kingdom - Tập 37,Yasuhisa Hara,45000,41000,4000,0.08888888889,371,Unknown,13,5.00,122,NXB Trẻ
10767515,Phân Tâm Học Nhập Môn,Sigmund Freud,159000,95400,63600,0.4,3487,Sách tư duy - Kỹ năng sống,392,4.70,268,Unknown
113540577,Anne Tóc Đỏ Dưới Chái Nhà Xanh,Lucy Maud Montgomery,119000,71400,47600,0.4,1448,Tiểu Thuyết,275,5.00,430,Nhà Xuất Bản Hội Nhà Văn
205299640,Vừa Tỉnh Dậy Thì Nghe Nói Tôi Kết Hôn Rồi (Tập 3),Mộc Qua Hoàng,159000,118000,41000,0.2578616352,272,Truyện đam mỹ,47,4.60,448,Nhà Xuất Bản Dân Trí
19792256,Chuyện Con Mèo Dạy Hải Âu Bay (Tái Bản 2019),Luis Sepulveda,49000,29400,19600,0.4,25408,Văn học thiếu nhi,2482,5.00,144,Nhà Xuất Bản Thế Giới
1445365,Dưới Một Mái Nhà Ở Paris,Guillaume Musso,119000,71400,47600,0.4,4427,Tiểu Thuyết,420,4.80,480,Unknown
55506686,Tiktok Marketing,Markus Rach,139000,90100,48900,0.3517985612,3188,Sách Marketing - Bán hàng,370,4.50,268,Nhà Xuất Bản Thanh Niên
192048665,Vỡ lòng về tiền tệ Money for Beginners,Eddie Reynolds,150000,90000,60000,0.4,359,"Sách tài chính, tiền tệ",29,4.80,130,Nhà Xuất Bản Thế Giới
203231264,Hậu Cung Như Ý Truyện - Tập 1,Lưu Liễm Tử,229000,166000,63000,0.2751091703,356,Truyện ngôn tình,56,4.80,472,Nhà Xuất Bản Văn Học
15397971,Hà Nội Băm Sáu Phố Phường (Tái bản 2019),Thạch Lam,50000,30000,20000,0.4,1899,Truyện ngắn - Tản văn - Tạp Văn,311,5.00,124,Unknown
100931416,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),Simon Sinek,109000,76300,32700,0.3,3344,Sách kỹ năng làm việc,361,4.80,346,Nhà Xuất Bản Công Thương
46789754,Hiểu Hết Về Kinh Doanh,DK,380000,228000,152000,0.4,5305,Bài học kinh doanh,758,4.70,351,Nhà Xuất Bản Thế Giới
4466841,Trưởng Thành Sau Ngàn Lần Tranh Đấu (Tái Bản),Kim Ran Do,95000,57000,38000,0.4,9192,Truyện ngắn - Tản văn - Tạp Văn,609,4.70,560,Unknown
14684952,Khu Vườn Bí Mật ( Tái Bản 2019 ),Frances Hodgson Burnett,96000,57600,38400,0.4,3490,Tiểu Thuyết,421,4.80,321,Unknown
206607121,Kẻ Thù Không Đội Trời Chung Của Tôi Cuối Cùng Cũng Phá Sản - Tập 3,Tương Tử Bối,189000,144000,45000,0.2380952381,94,Truyện đam mỹ,19,5.00,512,Nhà Xuất Bản Hà Nội
9948025,Thần Thoại Bắc Âu,Neil Gaiman,110000,88000,22000,0.2,1,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,0,0.00,315,Nhà Xuất Bản Văn Học
4085859,Lắng Nghe Gió Hát,Haruki Murakami,75000,45000,30000,0.4,4834,Truyện ngắn - Tản văn - Tạp Văn,346,5.00,192,Unknown
126743459,Fear - Sợ Hãi (Hóa Giải Sợ Hãi Bằng Tình Thương),Thích Nhất Hạnh,109000,76300,32700,0.3,2516,Unknown,332,5.00,224,Nhà Xuất Bản Thế Giới
155550591,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,Vương Đào,178000,126000,52000,0.2921348315,1920,Kiến Thức Bách Khoa,171,5.00,456,Nhà Xuất Bản Dân Trí
179063952,Khi Mọi Điểm Tựa Đều Mất,Marci Shimoff,98000,64600,33400,0.3408163265,747,Sách nghệ thuật sống đẹp,76,5.00,280,Nhà Xuất Bản Tổng hợp TP.HCM
51244265,Lược Sử Kinh Tế Học,Niall Kishtainy,135000,81000,54000,0.4,2408,Sách kinh tế học,372,4.80,316,Nhà Xuất Bản Thế Giới
85396163,Combo 2 Cuốn: Yêu Những Điều Không Hoàn Hảo + Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Hae Min,224000,151001,72999,0.3258883929,3650,Truyện ngắn - Tản văn - Tạp Văn,773,5.00,39,Nhiều Nhà Xuất Bản
87959748,451 Độ F,Ray Bradbury,99000,59400,39600,0.4,1636,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,368,5.00,232,Nhà Xuất Bản Văn Học
148761077,Khách Sạn Mặt Nạ 1,Higashino Keigo,175000,105000,70000,0.4,1938,Truyện trinh thám,402,4.80,460,Nhà Xuất Bản Hà Nội
205942280,"Dám Sống Hướng Nội Và Cực Kỳ Nhạy Cảm - Cẩm Nang Về Ranh Giới, Niềm Vui, Và Sự Chữa Lành",Ilse Sand,99000,59400,39600,0.4,87,Sách nghệ thuật sống đẹp,4,5.00,157,Nhà Xuất Bản Thế Giới
982037,Thú Tội,Minato Kanae,86000,51600,34400,0.4,10031,Truyện trinh thám,1213,4.70,245,Unknown
100321478,Muốn An Được An (Tái bản 2021),Thích Nhất Hạnh,65000,45500,19500,0.3,1912,Unknown,231,5.00,164,Nhà Xuất Bản Lao Động
207398354,Shaman King - Tập 22,Hiroyuki Takei,35000,30400,4600,0.1314285714,63,Unknown,5,5.00,206,NXB Trẻ
105483727,Ổn Định Hay Tự Do,Trương Học Vĩ,129000,83001,45999,0.3565813953,4388,Sách tư duy - Kỹ năng sống,920,5.00,284,Nhà Xuất Bản Văn Học
104741661,Combo 2 Tập : 999 Lá Thư Gửi Cho Chính Mình (Tái Bản),Miêu Công Tử,258000,180001,77999,0.3023217054,5669,Sách tư duy - Kỹ năng sống,1020,5.00,432,Nhà Xuất Bản Thanh Niên
130996088,Câu Chuyện Ngôn Ngữ,David Crystal,160000,96000,64000,0.4,1286,Sách giáo dục,243,5.00,336,Nhà Xuất Bản Thế Giới
197629358,Chúng Ta Có Hẹn Với Bình Yên,Én – Thích A Tèo,89000,67000,22000,0.2471910112,406,Sách tư duy - Kỹ năng sống,35,4.80,200,Nhà Xuất Bản Văn Học
179546078,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Tâm Trí Và Phát Huy Năng Lượng Tích Cực Để Làm Chủ Định Mệnh,Prentice Mulford,139000,97200,41800,0.3007194245,724,Sách tư duy - Kỹ năng sống,62,4.80,272,Nhà Xuất Bản Thanh Niên
193979870,Vụ Án Mạng Bên Hồ,Higashino Keigo,155000,118000,37000,0.2387096774,445,Truyện trinh thám,40,5.00,264,Nhà Xuất Bản Thanh Niên
95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),Masato Takeuchi,260000,182000,78000,0.3,2198,Sách Làm Cha Mẹ,296,5.00,352,Nhà Xuất Bản Lao Động
200779133,Nếu Biết Trăm Năm Là Hữu Hạn (Tái Bản Lần 20)- Ấn Bản Đặc Biệt,Phạm Lữ Ân,209000,166000,43000,0.2057416268,224,Truyện ngắn - Tản văn - Tạp Văn,22,5.00,188,Nhà Xuất Bản Hội Nhà Văn
116397449,Người Tình Sputnik,Haruki Murakami,86000,51600,34400,0.4,1057,Tiểu Thuyết,208,5.00,283,Nhà Xuất Bản Hội Nhà Văn
4255933,Plato Và Con Thú Mỏ Vịt Bước Vào Quán Bar (Tái Bản 2018 ),Thomas Cathcart & Daniel Klein,100000,60000,40000,0.4,3975,Tiểu sử - Hồi ký,488,4.80,272,Unknown
204051994,Ngôi nhà kỳ quái,Uketsu,138000,103000,35000,0.2536231884,175,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,21,5.00,284,Nhà Xuất Bản Phụ Nữ Việt Nam
173865570,Một Cuốn Sách Về Chủ Nghĩa Tối Giản (Tái bản 2022),Chi Nguyễn – The Present Writer,129000,129000,0,0,3784,Sách tư duy - Kỹ năng sống,529,5.00,194,Nhà Xuất Bản Thế Giới
117595535,Kẻ Ngoại Cuộc,Albert Camus,123000,73800,49200,0.4,1380,Tiểu Thuyết,293,4.80,500,Nhà Xuất Bản Dân Trí
148760915,Khách Sạn Mặt Nạ 2 - Đêm Trước Lễ Hội Hóa Trang,Higashino Keigo,125000,75000,50000,0.4,1871,Truyện trinh thám,369,5.00,310,Nhà Xuất Bản Hà Nội
614878,Ruột Ơi Là Ruột,Giulia Enders,100000,60000,40000,0.4,6789,Văn học thiếu nhi,495,4.80,352,Unknown
69624539,Khoa Học Về Yoga,Ann Swanson,300000,180000,120000,0.4,1916,Lĩnh vực khác,345,4.80,220,Nhà Xuất Bản Thế Giới
130996082,Bồ Câu Bay Đi Tìm Bà,Walter Macken,77000,46200,30800,0.4,1429,Văn học thiếu nhi,169,5.00,220,Nhà Xuất Bản Hội Nhà Văn
158019962,Combo 3 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến 2 (Tái Bản),Hachun Lyonnet (Hà Chũn),377000,263900,113100,0.3,1315,Sách Làm Cha Mẹ,146,5.00,736,Nhà Xuất Bản Lao Động
1471885,Cơn Sốt Lúc Bình Minh,Gárdos Péter,89000,35600,53400,0.6,453,Tiểu Thuyết,13,4.80,296,Unknown
3608623,Bí Mật Của Phan Thiên Ân,Alan Phan,69000,69000,0,0,23364,Bài học kinh doanh,2272,4.80,211,Nhà Xuất Bản Thế Giới
110448020,Nhà Ảo Thuật Đen Và Vụ Án Mạng Tại Thị Trấn Không Tên,Higashino Keigo,199000,119400,79600,0.4,2293,Truyện trinh thám,524,4.80,440,Nhà Xuất Bản Hà Nội
207301603,Thiên Quan Tứ Phúc - Tập 7,Mặc Hương Đồng Khứu,159000,112000,47000,0.2955974843,72,Truyện đam mỹ,12,5.00,368,Nhà Xuất Bản Hà Nội
76012203,Cuộc Đời Là Một Tiểu Thuyết,Guillaume Musso,140000,119000,21000,0.15,88,Tiểu Thuyết,21,5.00,268,Nhà Xuất Bản Hội Nhà Văn
177637709,Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),Robin Sharma,185000,131400,53600,0.2897297297,4411,Sách tư duy - Kỹ năng sống,43,4.80,478,NXB Trẻ
93327797,Tư Duy Nhanh Và Chậm (Tái Bản),Daniel Kahneman,269000,169470,99530,0.37,1200,Sách tư duy - Kỹ năng sống,189,4.80,612,Nhà Xuất Bản Thế Giới
57761618,Vụ Án Mạng Ở Lữ Quán Kairotei,Higashino Keigo,123000,73800,49200,0.4,4242,Truyện trinh thám,791,4.80,292,Nhà Xuất Bản Hà Nội
184070223,OSHO - Cảm Xúc,Osho,188000,124000,64000,0.3404255319,1333,Sách nghệ thuật sống đẹp,164,5.00,408,Nhà Xuất Bản Dân Trí
149089470,Những Vị Thần Nước Mỹ,Neil Gaiman,250000,150000,100000,0.4,1912,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,401,4.70,648,Nhà Xuất Bản Phụ Nữ Việt Nam
197634260,Black Jack - Tập 14,Osamu Tezuka,30000,26000,4000,0.1333333333,692,Unknown,67,5.00,13,NXB Trẻ
77109209,Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),Austin Kleon,99000,63300,35700,0.3606060606,596,Sách kỹ năng làm việc,109,4.80,160,Nhà Xuất Bản Thế Giới
54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",Losedow,96000,58520,37480,0.3904166667,10530,Truyện ngắn - Tản văn - Tạp Văn,2252,4.80,296,Nhà Xuất Bản Thế Giới
59043891,Hố (Louis Sachar)(Tái Bản 2020),Louis Sachar,72000,43200,28800,0.4,900,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,158,5.00,235,Nhà Xuất Bản Hội Nhà Văn
205148084,Kingdom - Tập 38,Yasuhisa Hara,45000,42000,3000,0.06666666667,166,Unknown,4,4.80,200,NXB Trẻ
87226754,Một Cuốn Sách Buồn… Cười - Vui Vẻ Không Quạu Nha 2,Ở Đây Zui Nè,79000,51001,27999,0.3544177215,7106,Truyện ngắn - Tản văn - Tạp Văn,1610,4.80,280,Nhà Xuất Bản Phụ Nữ Việt Nam
52584834,Tư Duy Hệ Thống Trong Công Việc,Steven Schuster,89000,57100,31900,0.3584269663,4901,Sách tư duy - Kỹ năng sống,604,4.70,168,Nhà Xuất Bản Thế Giới
